tau,a,b,true_peak,measured_peak,energy,retention
0.01513561248436208,0.12302687708123815,0.12563192085812208,8.30041869715701,7.882660469763602,0.9914921846813687,0.9496702223543861
0.014655478409559114,0.12105981335504823,0.12364313267489155,8.436649368897072,7.998702976404092,0.9761111985160477,0.9480900090375294
0.014190575216890919,0.11912420080273747,0.12168582756069905,8.575115927355606,8.116023848052457,0.9609688170912101,0.9464622888842129
0.013740419750125148,0.11721953655481303,0.11975950712982186,8.715855069036817,8.234615833412825,0.9460613389392416,0.9447857689449656
0.013304544179780907,0.11534532578210921,0.1178636808861216,8.8589040927265,8.35447038469275,0.9313851200132741,0.9430591298027586
0.012882495516931335,0.11350108156723149,0.11599786609814992,9.004300909376997,8.475577594955471,0.9169365727964202,0.9412810256184443
0.012473835142429427,0.1116863247780561,0.1141615876762313,9.152084052154388,8.597926133634179,0.9027121654248274,0.939450084225378
0.012078138351067797,0.10990058394325208,0.11235437805149168,9.302292686650565,8.721503180221738,0.8887084208243307,0.9375649072768587
0.01169499391019871,0.1081433951297938,0.11057577705680209,9.454966621262935,8.84629435615673,0.8749219158605056,0.9356240704501924
0.011324003632355572,0.10641430182243161,0.1088253318096069,9.610146317744471,8.972283654934436,0.8613492805019004,0.9336261237113253
0.01096478196143185,0.10471285480508996,0.10710259659660713,9.767872901926907,9.099453370480193,0.8479871969962534,0.931569591644169
0.010616955571987247,0.1030386120441616,0.10540713276026902,9.928188174619937,9.227784023831788,0.8348323990594845,0.9294529738488804
0.010280162981264735,0.10139113857366794,0.10373850858712934,10.09113462268929,9.357254288187896,0.8218816710772743,0.9272747454135326
0.009954054173515265,0.0997700063822553,0.1020962991978688,10.25675543031665,9.487840912390297,0.8091318473190232,0.9250333574637438
0.009638290236239706,0.09817479430199844,0.10048008643912582,10.425094490444318,9.61951864291959,0.796579811164009,0.9227272377950031
0.009332543007969905,0.09660508789898131,0.09888945877702236,10.5961964164078,9.752260144496725,0.7842224943395448,0.92035479159255
0.009036494737223014,0.09506047936562814,0.09732401119237624,10.770106553759215,9.88603591939615,0.7720568761709593,0.9179144022438211
0.008749837752274364,0.09354056741475521,0.0957833450775711,10.946870992284849,10.02081422559104,0.7600799828432097,0.9154044322485873
