kind,frame,width,center,region_side,field,value,position,edge
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",17,2,1.1109141599378767,"[89, 73, 71]",0
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",17,3,1.1223042749283174,"[89, 74, 71]",0
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",17,4,1.1212040559910672,"[89, 73, 71]",0
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",17,5,1.033903068138446,"[89, 75, 71]",0
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",25,0,1.6083154884565465,"[89, 72, 72]",3
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",25,1,1.313085074394524,"[89, 73, 73]",2
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",25,2,1.1460945104420028,"[90, 73, 74]",1
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",25,3,1.1913887288882392,"[89, 73, 74]",1
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",25,4,1.1748691834604978,"[90, 73, 74]",1
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",25,5,1.0745137314125408,"[90, 74, 74]",1
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",33,0,1.6083154884565465,"[89, 72, 72]",7
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",33,1,1.313085074394524,"[89, 73, 73]",6
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",33,2,1.1504355612389094,"[75, 92, 79]",0
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",33,3,1.1913887288882392,"[89, 73, 74]",5
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",33,4,1.1748691834604978,"[90, 73, 74]",5
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",33,5,1.0745137314125408,"[90, 74, 74]",5
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",17,0,1.2827003652457583,"[72, 81, 67]",1
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",17,1,1.0137543680649126,"[73, 82, 70]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",17,2,0.9160458974187037,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",17,3,0.8890368696770162,"[73, 81, 67]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",17,4,0.8944705346633166,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",17,5,0.8211365974481459,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",25,0,1.3206604955022516,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",25,1,1.1102748820232184,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",25,2,1.009557483766295,"[74, 91, 74]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",25,3,1.0201216344685404,"[74, 92, 74]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",25,4,1.0019616367952648,"[74, 92, 74]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",25,5,0.9222333582470303,"[75, 92, 74]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",33,0,1.3206604955022516,"[73, 92, 74]",4
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",33,1,1.1815694868755215,"[76, 94, 78]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",33,2,1.1341660077619429,"[75, 92, 78]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",33,3,1.0801295470140604,"[76, 95, 78]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",33,4,1.1098951558162118,"[76, 94, 78]",0
event,expanded_128_mean_subtracted,1.5,"[65, 82, 62]",33,5,1.039887709300425,"[76, 94, 78]",0
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",17,0,0.9312079407404168,"[46, 79, 74]",8
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",17,1,0.8577311760025048,"[46, 78, 73]",7
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",17,2,0.7884267776704152,"[46, 79, 73]",7
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",17,3,0.7889516926177598,"[46, 78, 73]",7
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",17,4,0.7937160679011578,"[46, 79, 73]",7
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",17,5,0.7288854322933492,"[46, 79, 73]",7
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",25,0,1.024058377777251,"[49, 91, 73]",0
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",25,1,0.8577311760025048,"[46, 78, 73]",11
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",25,2,0.7884267776704152,"[46, 79, 73]",11
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",25,3,0.7974244600757322,"[48, 91, 73]",0
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",25,4,0.7937160679011578,"[46, 79, 73]",11
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",25,5,0.7413355017655769,"[45, 91, 72]",0
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",33,0,1.14077081559416,"[36, 63, 90]",0
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",33,1,1.0332495945341338,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",33,2,0.9629914941252197,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",33,3,0.9809405414840672,"[31, 95, 58]",0
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",33,4,0.9760766468716635,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,1.5,"[46, 79, 74]",33,5,0.9129570144649147,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",17,0,0.9930485365159281,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",17,1,0.9294878716283911,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",17,2,0.8350853869887714,"[44, 71, 38]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",17,3,0.9045606561630487,"[53, 55, 38]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",17,4,0.865348306118926,"[53, 55, 38]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",17,5,0.8242516454778129,"[44, 71, 38]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",25,0,1.2631235134928267,"[43, 75, 34]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",25,1,1.157650875082435,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",25,2,1.101920889669109,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",25,3,1.1012533673577702,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",25,4,1.1064993630275373,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",25,5,1.071610667081786,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",33,0,1.6669165102123926,"[54, 79, 30]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",33,1,1.5127326668059131,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",33,2,1.4883743074761042,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",33,3,1.505530680213045,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",33,4,1.5025572914560277,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,1.5,"[52, 63, 46]",33,5,1.4852979515897764,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",17,0,0.846167987334645,"[47, 72, 63]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",17,1,0.7676958874548393,"[47, 72, 64]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",17,2,0.7065302582137404,"[47, 72, 66]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",17,3,0.6748230433055893,"[47, 72, 66]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",17,4,0.6975096905211039,"[47, 72, 66]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",17,5,0.6270350065347077,"[47, 72, 68]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",25,0,1.411582234066525,"[58, 52, 81]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",25,1,1.181285214601839,"[56, 52, 81]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",25,2,1.0090997517093556,"[54, 52, 81]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",25,3,1.1328239933046382,"[55, 52, 81]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",25,4,1.0769105769604328,"[55, 52, 81]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",25,5,0.9760031580216328,"[53, 52, 81]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",33,0,1.5246602205727082,"[56, 53, 83]",2
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",33,1,1.312608415195687,"[55, 51, 84]",1
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",33,2,1.1285241198268967,"[54, 49, 85]",0
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",33,3,1.2231337859007352,"[54, 50, 84]",1
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",33,4,1.1841218137931118,"[54, 50, 84]",1
event,expanded_128_mean_subtracted,1.5,"[51, 64, 69]",33,5,1.0922702596589091,"[53, 49, 85]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",17,0,0.9614636949474333,"[50, 85, 39]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",17,1,0.9083585424461876,"[50, 87, 39]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",17,2,0.8932765036611633,"[50, 87, 39]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",17,3,0.8761405133330417,"[50, 77, 39]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",17,4,0.8814143828885369,"[50, 88, 39]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",17,5,0.8469235127433904,"[50, 87, 39]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",25,0,1.25647798153462,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",25,1,1.153485373199003,"[46, 84, 35]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",25,2,1.1180514508930046,"[46, 80, 35]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",25,3,1.126776244089228,"[46, 84, 35]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",25,4,1.1177697983680646,"[46, 83, 35]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",25,5,1.089913859488956,"[46, 81, 35]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",33,0,1.6070338126129207,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",33,1,1.4910724490814564,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",33,2,1.3949358228934072,"[42, 82, 31]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",33,3,1.467157316865581,"[42, 82, 31]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",33,4,1.4330774090851923,"[42, 82, 31]",0
event,expanded_128_mean_subtracted,1.5,"[58, 81, 47]",33,5,1.3816334742483436,"[42, 82, 31]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,32,0,1.3719918506292352,"[73, 50, 79]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,32,1,1.0967047660710014,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,32,2,0.9880711741721032,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,32,3,0.9787635275848073,"[79, 49, 79]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,32,4,0.9771441635690503,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,32,5,0.8793722534186963,"[79, 49, 79]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,48,0,1.5246602205727082,"[56, 53, 83]",4
central,expanded_128_mean_subtracted,2.0,64_64_64,48,1,1.250856340091955,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,48,2,1.0962893516450951,"[75, 87, 84]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,48,3,1.1425047668808872,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,48,4,1.124781099945037,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,48,5,1.0429582001715316,"[47, 49, 87]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,64,0,1.808493265839831,"[32, 82, 32]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,64,1,1.6758930629239182,"[32, 83, 32]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,64,2,1.5980553749414528,"[32, 86, 32]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,64,3,1.662118440925558,"[32, 83, 32]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,64,4,1.6242790690929896,"[32, 84, 32]",0
central,expanded_128_mean_subtracted,2.0,64_64_64,64,5,1.5849831742968303,"[32, 86, 32]",0
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",17,0,1.5246602205727082,"[56, 53, 83]",8
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",17,1,1.2235776678987378,"[55, 51, 84]",6
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",17,2,1.0781540998589836,"[48, 49, 91]",0
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",17,3,1.1417076884128763,"[53, 50, 84]",5
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",17,4,1.1035374754926104,"[48, 51, 91]",0
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",17,5,1.053752238507747,"[48, 49, 90]",0
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",25,0,1.5246602205727082,"[56, 53, 83]",12
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",25,1,1.2824109150278284,"[44, 54, 92]",0
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",25,2,1.1835435803761118,"[44, 54, 94]",0
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",25,3,1.1993570995498082,"[44, 53, 92]",0
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",25,4,1.1937593160440325,"[44, 53, 93]",0
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",25,5,1.1131330801067338,"[44, 53, 94]",0
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",33,0,1.5320887712489424,"[43, 60, 99]",0
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",33,1,1.2824109150278284,"[44, 54, 92]",4
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",33,2,1.1871306501281476,"[43, 54, 94]",3
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",33,3,1.1993570995498082,"[44, 53, 92]",4
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",33,4,1.1951901805339207,"[43, 54, 93]",3
event,expanded_128_mean_subtracted,2.0,"[56, 53, 83]",33,5,1.1131330801067338,"[44, 53, 94]",4
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",17,0,1.4938085973692121,"[75, 48, 83]",1
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",17,1,1.1317038261775194,"[77, 48, 82]",3
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",17,2,0.9997181003729388,"[79, 47, 81]",5
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",17,3,1.0275782407898988,"[86, 52, 75]",4
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",17,4,0.9912710181223177,"[83, 50, 75]",5
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",17,5,0.9362875686235321,"[90, 51, 70]",0
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",25,0,1.4938085973692121,"[75, 48, 83]",5
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",25,1,1.1694564743770086,"[82, 62, 90]",0
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",25,2,1.1146216213936906,"[82, 62, 90]",0
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",25,3,1.1384607654433756,"[81, 62, 90]",0
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",25,4,1.1338528067868137,"[82, 62, 90]",0
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",25,5,1.0833962993093218,"[81, 62, 90]",0
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",33,0,1.4938085973692121,"[75, 48, 83]",9
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",33,1,1.2767532800460848,"[80, 61, 94]",0
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",33,2,1.2212780788746929,"[81, 66, 94]",0
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",33,3,1.235058765550949,"[79, 61, 94]",0
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",33,4,1.2341420098220302,"[81, 66, 94]",0
event,expanded_128_mean_subtracted,2.0,"[82, 50, 78]",33,5,1.1809447616888895,"[81, 66, 94]",0
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",17,0,1.5835930831631524,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",17,1,1.1651175471741113,"[89, 73, 71]",0
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",17,2,1.0177186623769232,"[89, 75, 71]",0
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",17,3,1.0429507587369218,"[91, 83, 71]",0
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",17,4,1.033903068138446,"[89, 75, 71]",0
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",17,5,0.9927776409997434,"[91, 81, 71]",0
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",25,0,1.6083154884565465,"[89, 72, 72]",3
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",25,1,1.2169070273580676,"[89, 73, 74]",1
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",25,2,1.0371255704136393,"[90, 74, 73]",2
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",25,3,1.1107169656017555,"[90, 73, 75]",0
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",25,4,1.0745137314125408,"[90, 74, 74]",1
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",25,5,0.9962219427910843,"[92, 80, 72]",3
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",33,0,1.6083154884565465,"[89, 72, 72]",7
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",33,1,1.2169070273580676,"[89, 73, 74]",5
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",33,2,1.0826905231583637,"[75, 92, 79]",0
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",33,3,1.1107169656017555,"[90, 73, 75]",4
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",33,4,1.0745137314125408,"[90, 74, 74]",5
event,expanded_128_mean_subtracted,2.0,"[83, 76, 63]",33,5,0.9962219427910843,"[92, 80, 72]",7
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",17,0,1.2827003652457583,"[72, 81, 67]",1
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",17,1,0.9275135959547052,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",17,2,0.8250872077876495,"[73, 84, 70]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",17,3,0.8317368046748815,"[73, 81, 67]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",17,4,0.8211365974481459,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",17,5,0.7596309664077859,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",25,0,1.3206604955022516,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",25,1,1.0354745106059493,"[74, 92, 74]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",25,2,0.9358900796928767,"[74, 90, 74]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",25,3,0.9418442014959639,"[75, 92, 74]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",25,4,0.9222333582470303,"[75, 92, 74]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",25,5,0.8702708968358276,"[77, 84, 74]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",33,0,1.3206604955022516,"[73, 92, 74]",4
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",33,1,1.1345167533386513,"[76, 94, 78]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",33,2,1.0619347576293274,"[75, 92, 78]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",33,3,1.0200674745280143,"[77, 95, 78]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",33,4,1.039887709300425,"[76, 94, 78]",0
event,expanded_128_mean_subtracted,2.0,"[65, 82, 62]",33,5,0.9663662358079013,"[76, 94, 78]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",17,0,0.9312079407404168,"[46, 79, 74]",8
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",17,1,0.8154953988636227,"[46, 78, 73]",7
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",17,2,0.7258119414852379,"[46, 80, 73]",7
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",17,3,0.7261116230641796,"[46, 79, 73]",7
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",17,4,0.7288854322933492,"[46, 79, 73]",7
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",17,5,0.6535464224341013,"[46, 81, 74]",6
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",25,0,1.024058377777251,"[49, 91, 73]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",25,1,0.8154953988636227,"[46, 78, 73]",11
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",25,2,0.7374969230204245,"[45, 91, 71]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",25,3,0.7495527222046482,"[47, 91, 73]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",25,4,0.7413355017655769,"[45, 91, 72]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",25,5,0.6946234598893472,"[45, 91, 72]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",33,0,1.14077081559416,"[36, 63, 90]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",33,1,0.9962061965441222,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",33,2,0.8970718914846084,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",33,3,0.9135868048375361,"[31, 95, 58]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",33,4,0.9129570144649147,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,2.0,"[46, 79, 74]",33,5,0.831817937916673,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",17,0,0.9930485365159281,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",17,1,0.8879192362077222,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",17,2,0.8407303422223277,"[44, 71, 38]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",17,3,0.8587093872480827,"[52, 55, 38]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",17,4,0.8242516454778129,"[44, 71, 38]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",17,5,0.8190496861375682,"[44, 71, 38]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",25,0,1.2631235134928267,"[43, 75, 34]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",25,1,1.12169215747526,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",25,2,1.0743586981749067,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",25,3,1.0539446657123341,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",25,4,1.071610667081786,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",25,5,1.041688136424199,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",33,0,1.6669165102123926,"[54, 79, 30]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",33,1,1.5067292739477294,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",33,2,1.4610607961426454,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",33,3,1.4959134758564727,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",33,4,1.4852979515897764,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,2.0,"[52, 63, 46]",33,5,1.45537158141579,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",17,0,0.846167987334645,"[47, 72, 63]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",17,1,0.721809736478279,"[47, 72, 65]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",17,2,0.6455923149037491,"[47, 72, 68]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",17,3,0.6218499757450101,"[59, 72, 71]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",17,4,0.6270350065347077,"[47, 72, 68]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",17,5,0.5761277386758281,"[50, 56, 77]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",25,0,1.411582234066525,"[58, 52, 81]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",25,1,1.11184835622737,"[55, 52, 81]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",25,2,0.9079366571487935,"[44, 52, 81]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",25,3,1.0500234595986369,"[53, 52, 81]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",25,4,0.9760031580216328,"[53, 52, 81]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",25,5,0.8843389267915759,"[46, 52, 81]",0
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",33,0,1.5246602205727082,"[56, 53, 83]",2
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",33,1,1.2235776678987378,"[55, 51, 84]",1
event,expanded_128_mean_subtracted,2.0,"[51, 64, 69]",33,2,1.0401410969350318,"[45, 50, 85]",0
